id,name,family,safety,suggested_ns_color,confidence,reason
"0d432fb8-e23d-4168-b41d-1686972a3b3c","Deficit Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"92b05945-b697-4e34-955e-3166fde46913","Biceps Active Massage","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"8e2aa41a-2be6-4982-83a1-868cc0bbfd25","Plank Plus","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"6a680f02-4344-4f0f-a496-efafd0d3a579","Banded Wrist Rocks","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"0656feda-e41b-41bc-93da-a8bcdffeb725","Decline Chest Fly","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"7d8e9d56-38f1-4977-bed4-7cc0c4b1f647","Towel Elevated Push-Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"141e6082-54d9-451a-9441-30b6ffd44f39","Pull Apart Chest Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"9b02698d-53b4-49a7-9f15-f739b9d5ecfe","Runners Wall Ball Iso Hold","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"edd91fb6-d49a-4977-bd88-644672864625","Incline Serratus Punch","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"51a02f74-5b45-486b-8379-ad39b93e8936","Copenhagen Half Plank","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"d19f5833-b4c7-4da6-b441-eaae3a791c31","Bear Crawl Scapular Push","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"13d6909f-09b4-4549-99a3-4daf61de60e2","Eccentric BOSU Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"3f6a7582-284b-401f-bdfc-b6278100794b","Pallof Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"5094568f-cce4-4b04-aa8e-784ecf3c5301","Plate Loaded Toe Raises","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"49d1079a-5c4d-45b5-9dd3-739a80ff276b","Pseudo Planche Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"ef41f2ef-23a5-4f97-9333-5feb30f4dca0","Overhead Pallof Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"62dde255-9a6b-4d00-b34a-8afc945006b3","Kettlebell Toe Raises","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"7bda8e5c-0f09-422c-a26c-e07a9ef6ca66","Barbell Hip Thruster","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"45a5c306-6a95-45ed-ae13-d19e5c46de3f","TibBar Raises","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"55fe63bf-c81f-42da-89d0-adc0850d2ace","Oblique Overhead Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"a0b4ac3e-330a-4e23-aa80-51e5826bbe54","Bosu Ball Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"f2b58ba0-f182-4700-a219-dd05c9ddc54a","Roman Chair Pallof Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"2e55b22d-27d0-4e74-bd0a-0f50d9ef26bf","Dumbbell Seated Straight Leg Raise","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"9dc1dead-82ab-42c8-b2b7-d62b44b39913","Spider Curl","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"290bc6d4-1b92-47da-9065-c3eb23be4a87","Preacher Curl","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"16656df4-64f6-49c1-a518-3c14cd1a92dd","High Bridge Hip March","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"b3b37540-3de3-465b-a53c-b1ec7ff56136","Wall Block Isometric Shoulder Internal Rotation","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"4f896b88-fba9-41a0-a620-804e1b28a8e8","Level 3a Tensioner (Sensitized)","Push","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Push'"
"e1ce351b-c1e2-443f-8a19-d6cac6798cf1","Protracted Shoulder Circles","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"ed7d16ed-26c1-4d14-9bb6-6b9a2510120a","Seated Pelvic Reset","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"91c1f5d3-ed30-4e77-9ef7-8d85196432d2","Mountain Climber Holds","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"bb035609-fde0-40de-8ce9-55d27074d48f","Push Up Plus","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"b7a9bfb7-ba41-4f11-b3b9-130687c49aa1","Eccentric Wrist &amp; Finger Curl","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"936e163a-a884-40d6-84e1-0390583d3b9d","Eccentric Wrist Curl","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"e41639b9-72f6-45bd-bc62-414c838723ec","Wall Isometric Shoulder Extension","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"91a803d6-30bd-4aa8-943f-340100d3bdf9","Wall Isometric Shoulder Abduction","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"a542a5d4-1f9c-4738-b2b9-a472de325278","Incline Side Half Lateral Raise","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"4440ff0b-aaca-43da-9a40-5973c03f0669","Pelvic Setting","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"5c8114ef-9d14-4077-a8d4-f65c3b2d6899","Maddox Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"e5811575-81f8-447b-9291-9abb3c10335d","Incline Pigeon Lift Off","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"f8b6bb59-46b1-4775-8c6e-b8c2e06d16d9","Irradiated Shoulder Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"49ff5a83-09c3-4f55-92e9-5d822bb77784","Wall Isometric Shoulder Flexion","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"654f9813-cfd0-482a-b80e-258dfb15b797","Dumbbell Pullover","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"09998765-2f2a-4e77-8b21-dbee90b309e7","Seated Isometric Hip Flexion","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"bd3efd69-af17-461f-be39-8090db5fedfc","Deep Sacral Glut Max (DSGM) - Hip Intrinsics / Psoas Co-activation","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"8d5b2b26-4c0c-4001-b809-e9d39b23d232","Spider-Man Push-Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"03d3bc9b-26d2-4525-a791-d90b237c2f0b","Eccentric Wrist Extensions","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"41ea5bf2-9f72-4634-8ed9-a56a1cd6a138","Common Wrist Extensor Massage","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"8e9f2bb2-fd3b-4ef3-a0a0-d2007f5023e6","Regressed Thoracic Extension","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"9398a324-f3ca-423e-875e-213401da3e34","Seated Straight Leg Raise EQI","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"98da9da2-d659-4f48-bb4a-e0df431174d9","Single Leg Barbell Hip Thrust","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"a2dcc550-f3ce-4520-808c-c99e72a8c3d7","Barbell Hip Thrust","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"02865d3c-4aa7-4b6a-bbd2-c9f0adf27f21","Kettlebell Bottoms Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"c2de6acb-75ab-48e7-910a-c4fd569203b5","Dumbbell Supinations","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"f71d21b4-0974-443b-adbd-b62cbdf1a74b","Tibial Internal Rotation RAIL","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"7152cfd6-4caa-418c-a1d1-1aca745e3213","Biceps Curl and Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"7c89cfa1-ceac-4f69-a282-b77cf5a3ad81","Hip Thruster","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"7fd2dacb-2f5e-44cd-8c24-be257cdfa809","Unilateral Hip Thruster","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"e70e65da-d85b-4d03-a655-659335ba6336","TA Preload: TLF via Latissimus Dorsi","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"ab94770a-14cc-419b-bf6c-a2d53b7014a8","Incline Bench Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"9fe9bedd-dba9-4181-b015-bd9753be5949","Elevated Banded Ankle Dorsiflexion","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"75ba2e28-9ae2-4fb8-8474-c6b4f596dd5f","Tibial External Rotation RAIL","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"c7c8a703-2add-46d7-b4a7-1ffff3914429","Isometric Cervical Flexion","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"5546dbd1-9eba-4078-ac52-b5f104f2e820","Decline Bench Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"fc6f7e7a-f044-4d6a-9161-37d389fcdaf5","PNF Cervical Lateral Flexion","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"c72f496b-aabb-4de3-9e72-6022c0d069f7","PNF Cervical Rotation","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"275dd731-913a-4b33-a06d-68393d3a4d67","Quadruped Upward Rotation & Protraction Test","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"5205ee65-a453-46d3-b050-d444d691fedb","Dowel Shoulder External Rotation","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"fb96f9d6-0fbd-416c-97b3-571f8a5b94f1","Reverse Pigeon Lift Off","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"7d00b6f9-b14c-48f3-93ee-44a767d90e9a","Elevated Scapular Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"2bb3140f-8fe1-4e78-82c1-d6b980e3c5ff","Hamstring Flutter Kick","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"3dbd3b13-e673-4172-83ff-f3a71680e855","Scapular Winging/Tilt Negotiation: Downward rotation, depression, or thoracic spinal flexion substitution","Push","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Push'"
"4920d038-6c04-4a9b-802b-d4d1adc9edd3","Bottoms Up Kettlebell Floor Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"0bc2bb7e-3573-4c63-a11e-89cb14cae2ec","Resisted Jaw Opening","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"88900512-903c-4621-bec0-7036047782b4","Bottoms Up Kettlebell Bridge Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"40ed239f-cdfe-43ae-b055-5c898001fa3d","Incline Banded Mountain Climber","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"2e88cc57-0017-4a7a-afe4-2ce8be9d933e","Bottoms Up Kettlebell Chest Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"a13f1df1-99da-4fe4-ad18-9aa88fb2905a","Bottoms Up Kettlebell Incline Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"7fc792cb-713e-47c2-964a-ba64e53f0243","Tibial Internal Rotation PAIL","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"2afb66c0-42a6-4b0b-be7b-f9265b1f11b2","Reverse Mountain Climber","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"dabfa781-586c-4162-92a3-76e9c506fde1","Pullup Assist Band Serratus Punch","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"5620a5dd-57d4-4a1e-9bf4-d9d5ce940e49","Swiss Ball Push Up Plus","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"1fc53a6c-d80c-4a2b-9392-b28d0c43edd0","Table Assisted Shoulder Extension","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"75c262a8-b830-44c7-99b4-719864223ca4","Unilateral Elevated Push Up Plus","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"e74ffd59-56ff-46b2-979f-92ac39bec0f2","Unilateral Push Up Plus","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"285ff698-c182-447d-abf2-b0293d74ef7d","Isometric Wall Side Kick","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"98999e8d-be89-423f-9c47-68dd8c5153e6","BOSU Ball Isometric Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"022567a5-3be1-4c7a-8741-ac8533558d7e","Goldfish Exercise","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"9d128ff9-e1f9-486f-9723-1f5608c25987","Swiss Ball Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"cc94fef1-0dab-4c5a-8d88-6205ed213d5f","Bottoms Up Kettlebell Decline Press","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"f89ad12a-dc10-4d1c-a292-45d2220028c6","Feet on Swiss Ball Push Up","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"d1b64f2d-ed47-450f-8cd1-f3287202369a","Isometric Glute Side Kick","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
"fdceba81-e7c7-458f-a493-2c623a563a55","Tibial External Rotation PAIL","Push","green","Green","low","safety=green, unknown family 'Push' — defaults Green, needs review"
